User_ID,Income,Transaction_ID,Reason,Amount_Spent,Date,Category,Total_Spent,Available_Amount,Can_Spent,Validate
32,22013,116,Mall,214,2024-10-03 02:01:15.650927,Good,2143,19870,993,True
32,22013,117,Dining Out,167,2024-10-05 02:01:15.650927,Good,2310,19703,985,True
32,22013,118,Utilities,718,2024-10-06 02:01:15.650927,Good,3028,18985,3797,True
32,22013,119,Health,3774,2024-10-08 02:01:15.650927,Bad,6802,15211,3042,True
32,22013,120,Clothing,342,2024-10-08 02:01:15.650927,Good,7144,14869,743,True
32,22013,121,Utilities,3348,2024-10-08 02:01:15.650927,Bad,10492,11521,2304,True
32,22013,122,Entertainment,147,2024-10-08 02:01:15.650927,Good,10639,11374,1137,True
33,24264,1,Health,4881,2024-04-11 02:01:15.650927,Bad,4881,19383,3876,True
33,24264,2,Utilities,365,2024-04-16 02:01:15.650927,Good,5246,19018,3803,True
33,24264,3,Clothing,1087,2024-04-18 02:01:15.650927,Bad,6333,17931,896,True
33,24264,4,Utilities,3861,2024-04-19 02:01:15.650927,Bad,10194,14070,2814,True
33,24264,5,Travel,515,2024-04-19 02:01:15.650927,Good,10709,13555,542,True
33,24264,6,Dining Out,878,2024-04-19 02:01:15.650927,Bad,11587,12677,633,True
33,24264,7,Utilities,2680,2024-04-20 02:01:15.650927,Bad,14267,9997,1999,True
33,24264,8,Education,974,2024-04-22 02:01:15.650927,Good,15241,9023,1353,True
33,24264,9,Groceries,2377,2024-04-23 02:01:15.650927,Bad,17618,6646,1993,True
33,24264,10,Health,1042,2024-04-23 02:01:15.650927,Good,18660,5604,1120,True
33,24264,11,Health,1332,2024-04-24 02:01:15.650927,Bad,19992,4272,854,True
33,24264,12,Education,1071,2024-04-25 02:01:15.650927,Bad,21063,3201,480,True
33,24264,13,Dining Out,42,2024-04-27 02:01:15.650927,Good,21105,3159,157,True
33,24264,14,Clothing,217,2024-04-27 02:01:15.650927,Bad,21322,2942,147,True
33,24264,15,Dining Out,208,2024-04-29 02:01:15.650927,Bad,21530,2734,136,True
33,24264,16,Mall,589,2024-04-29 02:01:15.650927,Bad,22119,2145,107,True
33,24264,17,Mall,189,2024-04-30 02:01:15.650927,Bad,22308,1956,97,True
33,24264,18,Mall,1386,2024-05-02 02:01:15.650927,Bad,1386,22878,1143,True
33,24264,19,Health,612,2024-05-02 02:01:15.650927,Good,1998,22266,4453,True
33,24264,20,Dining Out,1501,2024-05-08 02:01:15.650927,Bad,3499,20765,1038,True
33,24264,21,Travel,1052,2024-05-17 02:01:15.650927,Bad,4551,19713,788,True
33,24264,22,Groceries,1926,2024-05-17 02:01:15.650927,Good,6477,17787,5336,True
33,24264,23,Entertainment,2097,2024-05-20 02:01:15.650927,Bad,8574,15690,1569,True
33,24264,24,Health,1512,2024-05-28 02:01:15.650927,Good,10086,14178,2835,True
33,24264,25,Groceries,896,2024-05-29 02:01:15.650927,Good,10982,13282,3984,True
33,24264,26,Groceries,1524,2024-05-29 02:01:15.650927,Good,12506,11758,3527,True
33,24264,27,Dining Out,190,2024-05-30 02:01:15.650927,Good,12696,11568,578,True
33,24264,28,Clothing,496,2024-06-03 02:01:15.650927,Good,496,23768,1188,True
33,24264,29,Groceries,4849,2024-06-05 02:01:15.650927,Good,5345,18919,5675,True
33,24264,30,Entertainment,1523,2024-06-07 02:01:15.650927,Good,6868,17396,1739,True
33,24264,31,Mall,1276,2024-06-08 02:01:15.650927,Bad,8144,16120,806,True
33,24264,32,Mall,816,2024-06-09 02:01:15.650927,Bad,8960,15304,765,True
33,24264,33,Mall,479,2024-06-09 02:01:15.650927,Good,9439,14825,741,True
33,24264,34,Mall,226,2024-06-10 02:01:15.650927,Good,9665,14599,729,True
33,24264,35,Travel,822,2024-06-11 02:01:15.650927,Bad,10487,13777,551,True
33,24264,36,Dining Out,210,2024-06-16 02:01:15.650927,Good,10697,13567,678,True
33,24264,37,Travel,409,2024-06-17 02:01:15.650927,Good,11106,13158,526,True
33,24264,38,Entertainment,40,2024-06-20 02:01:15.650927,Good,11146,13118,1311,True
33,24264,39,Mall,328,2024-06-21 02:01:15.650927,Good,11474,12790,639,True
33,24264,40,Mall,444,2024-06-21 02:01:15.650927,Good,11918,12346,617,True
33,24264,41,Clothing,1045,2024-06-22 02:01:15.650927,Bad,12963,11301,565,True
33,24264,42,Education,193,2024-06-22 02:01:15.650927,Good,13156,11108,1666,True
33,24264,43,Mall,826,2024-06-24 02:01:15.650927,Bad,13982,10282,514,True
33,24264,44,Groceries,2747,2024-06-24 02:01:15.650927,Bad,16729,7535,2260,True
33,24264,45,Groceries,798,2024-06-27 02:01:15.650927,Good,17527,6737,2021,True
33,24264,46,Mall,286,2024-06-27 02:01:15.650927,Good,17813,6451,322,True
33,24264,47,Entertainment,1112,2024-06-27 02:01:15.650927,Bad,18925,5339,533,True
33,24264,48,Entertainment,769,2024-06-28 02:01:15.650927,Bad,19694,4570,457,True
33,24264,49,Clothing,527,2024-06-29 02:01:15.650927,Bad,20221,4043,202,True
33,24264,50,Entertainment,831,2024-07-01 02:01:15.650927,Good,831,23433,2343,True
33,24264,51,Travel,685,2024-07-03 02:01:15.650927,Good,1516,22748,909,True
33,24264,52,Entertainment,939,2024-07-03 02:01:15.650927,Good,2455,21809,2180,True
33,24264,53,Dining Out,483,2024-07-04 02:01:15.650927,Good,2938,21326,1066,True
33,24264,54,Education,2136,2024-07-04 02:01:15.650927,Good,5074,19190,2878,True
33,24264,55,Mall,1289,2024-07-04 02:01:15.650927,Bad,6363,17901,895,True
33,24264,56,Entertainment,1189,2024-07-06 02:01:15.650927,Good,7552,16712,1671,True
33,24264,57,Mall,1077,2024-07-09 02:01:15.650927,Bad,8629,15635,781,True
33,24264,58,Mall,525,2024-07-10 02:01:15.650927,Good,9154,15110,755,True
33,24264,59,Education,2470,2024-07-13 02:01:15.650927,Bad,11624,12640,1896,True
33,24264,60,Health,643,2024-07-13 02:01:15.650927,Good,12267,11997,2399,True
33,24264,61,Utilities,383,2024-07-13 02:01:15.650927,Good,12650,11614,2322,True
33,24264,62,Entertainment,1139,2024-07-16 02:01:15.650927,Bad,13789,10475,1047,True
33,24264,63,Entertainment,1348,2024-07-18 02:01:15.650927,Bad,15137,9127,912,True
33,24264,64,Travel,814,2024-07-19 02:01:15.650927,Bad,15951,8313,332,True
33,24264,65,Health,1143,2024-07-19 02:01:15.650927,Good,17094,7170,1434,True
33,24264,66,Education,1282,2024-07-20 02:01:15.650927,Bad,18376,5888,883,True
33,24264,67,Clothing,607,2024-07-25 02:01:15.650927,Bad,18983,5281,264,True
33,24264,68,Mall,498,2024-07-31 02:01:15.650927,Bad,19481,4783,239,True
33,24264,69,Education,612,2024-07-31 02:01:15.650927,Good,20093,4171,625,True
33,24264,70,Mall,1519,2024-08-01 02:01:15.650927,Bad,1519,22745,1137,True
33,24264,71,Education,2069,2024-08-04 02:01:15.650927,Good,3588,20676,3101,True
33,24264,72,Travel,512,2024-08-05 02:01:15.650927,Good,4100,20164,806,True
33,24264,73,Health,1010,2024-08-08 02:01:15.650927,Good,5110,19154,3830,True
33,24264,74,Travel,1024,2024-08-08 02:01:15.650927,Bad,6134,18130,725,True
33,24264,75,Mall,1397,2024-08-08 02:01:15.650927,Bad,7531,16733,836,True
33,24264,76,Health,2529,2024-08-09 02:01:15.650927,Good,10060,14204,2840,True
33,24264,77,Health,1794,2024-08-10 02:01:15.650927,Good,11854,12410,2482,True
33,24264,78,Health,1432,2024-08-11 02:01:15.650927,Good,13286,10978,2195,True
33,24264,79,Dining Out,237,2024-08-16 02:01:15.650927,Good,13523,10741,537,True
33,24264,80,Dining Out,560,2024-08-16 02:01:15.650927,Bad,14083,10181,509,True
33,24264,81,Health,1832,2024-08-19 02:01:15.650927,Bad,15915,8349,1669,True
33,24264,82,Health,745,2024-08-19 02:01:15.650927,Good,16660,7604,1520,True
33,24264,83,Dining Out,726,2024-08-21 02:01:15.650927,Bad,17386,6878,343,True
33,24264,84,Health,322,2024-08-22 02:01:15.650927,Good,17708,6556,1311,True
33,24264,85,Groceries,1977,2024-08-25 02:01:15.650927,Bad,19685,4579,1373,True
33,24264,86,Clothing,591,2024-08-26 02:01:15.650927,Bad,20276,3988,199,True
33,24264,87,Entertainment,2624,2024-09-01 02:01:15.650927,Bad,2624,21640,2164,True
33,24264,88,Clothing,180,2024-09-01 02:01:15.650927,Good,2804,21460,1073,True
33,24264,89,Health,4207,2024-09-03 02:01:15.650927,Bad,7011,17253,3450,True
33,24264,90,Health,1199,2024-09-05 02:01:15.650927,Good,8210,16054,3210,True
33,24264,91,Health,1968,2024-09-05 02:01:15.650927,Good,10178,14086,2817,True
33,24264,92,Education,933,2024-09-07 02:01:15.650927,Good,11111,13153,1972,True
33,24264,93,Mall,665,2024-09-08 02:01:15.650927,Bad,11776,12488,624,True
33,24264,94,Education,1331,2024-09-08 02:01:15.650927,Good,13107,11157,1673,True
33,24264,95,Education,1414,2024-09-09 02:01:15.650927,Good,14521,9743,1461,True
33,24264,96,Travel,833,2024-09-13 02:01:15.650927,Bad,15354,8910,356,True
33,24264,97,Mall,575,2024-09-15 02:01:15.650927,Bad,15929,8335,416,True
33,24264,98,Travel,298,2024-09-15 02:01:15.650927,Good,16227,8037,321,True
33,24264,99,Health,903,2024-09-20 02:01:15.650927,Good,17130,7134,1426,True
33,24264,100,Utilities,41,2024-09-20 02:01:15.650927,Good,17171,7093,1418,True
33,24264,101,Groceries,942,2024-09-20 02:01:15.650927,Good,18113,6151,1845,True
33,24264,102,Clothing,153,2024-09-22 02:01:15.650927,Good,18266,5998,299,True
33,24264,103,Health,367,2024-09-23 02:01:15.650927,Good,18633,5631,1126,True
33,24264,104,Health,1427,2024-09-26 02:01:15.650927,Bad,20060,4204,840,True
33,24264,105,Utilities,935,2024-09-27 02:01:15.650927,Bad,20995,3269,653,True
33,24264,106,Education,777,2024-09-28 02:01:15.650927,Bad,21772,2492,373,True
33,24264,107,Travel,537,2024-09-28 02:01:15.650927,Bad,22309,1955,78,True
33,24264,108,Entertainment,455,2024-09-29 02:01:15.650927,Bad,22764,1500,150,True
33,24264,109,Education,722,2024-09-29 02:01:15.650927,Bad,23486,778,116,True
33,24264,110,Travel,458,2024-09-29 02:01:15.650927,Bad,23944,320,12,True
33,24264,111,Mall,250,2024-10-02 02:01:15.650927,Good,250,24014,1200,True
33,24264,112,Mall,1081,2024-10-03 02:01:15.650927,Good,1331,22933,1146,True
33,24264,113,Entertainment,2308,2024-10-05 02:01:15.650927,Bad,3639,20625,2062,True
33,24264,114,Entertainment,380,2024-10-05 02:01:15.650927,Good,4019,20245,2024,True
33,24264,115,Travel,897,2024-10-05 02:01:15.650927,Bad,4916,19348,773,True
34,27792,1,Entertainment,1103,2024-04-13 02:01:15.650927,Good,1103,26689,2668,True
34,27792,2,Mall,486,2024-04-14 02:01:15.651926,Good,1589,26203,1310,True
34,27792,3,Dining Out,1392,2024-04-14 02:01:15.651926,Bad,2981,24811,1240,True
34,27792,4,Mall,1488,2024-04-17 02:01:15.650927,Bad,4469,23323,1166,True
34,27792,5,Groceries,4862,2024-04-17 02:01:15.650927,Good,9331,18461,5538,True
34,27792,6,Health,1357,2024-04-17 02:01:15.650927,Good,10688,17104,3420,True
34,27792,7,Entertainment,1660,2024-04-20 02:01:15.651926,Bad,12348,15444,1544,True
34,27792,8,Health,1930,2024-04-26 02:01:15.650927,Good,14278,13514,2702,True
34,27792,9,Travel,525,2024-04-26 02:01:15.651926,Bad,14803,12989,519,True
34,27792,10,Dining Out,138,2024-04-26 02:01:15.651926,Good,14941,12851,642,True
34,27792,11,Dining Out,973,2024-04-28 02:01:15.651926,Bad,15914,11878,593,True
34,27792,12,Education,941,2024-04-29 02:01:15.650927,Good,16855,10937,1640,True
34,27792,13,Dining Out,194,2024-05-01 02:01:15.650927,Good,194,27598,1379,True
34,27792,14,Dining Out,1548,2024-05-01 02:01:15.651926,Bad,1742,26050,1302,True
34,27792,15,Mall,1476,2024-05-02 02:01:15.651926,Bad,3218,24574,1228,True
34,27792,16,Mall,435,2024-05-02 02:01:15.651926,Good,3653,24139,1206,True
34,27792,17,Travel,382,2024-05-04 02:01:15.650927,Good,4035,23757,950,True
34,27792,18,Clothing,501,2024-05-04 02:01:15.651926,Good,4536,23256,1162,True
34,27792,19,Utilities,4449,2024-05-06 02:01:15.651926,Bad,8985,18807,3761,True
34,27792,20,Clothing,1330,2024-05-06 02:01:15.651926,Bad,10315,17477,873,True
34,27792,21,Entertainment,1584,2024-05-08 02:01:15.651926,Good,11899,15893,1589,True
34,27792,22,Travel,1029,2024-05-10 02:01:15.650927,Bad,12928,14864,594,True
34,27792,23,Dining Out,308,2024-05-12 02:01:15.650927,Good,13236,14556,727,True
34,27792,24,Dining Out,960,2024-05-15 02:01:15.650927,Bad,14196,13596,679,True
34,27792,25,Travel,1004,2024-05-16 02:01:15.651926,Bad,15200,12592,503,True
34,27792,26,Education,586,2024-05-19 02:01:15.651926,Good,15786,12006,1800,True
34,27792,27,Groceries,3633,2024-05-20 02:01:15.651926,Bad,19419,8373,2511,True
34,27792,28,Dining Out,22,2024-05-21 02:01:15.651926,Good,19441,8351,417,True
34,27792,29,Groceries,1162,2024-05-21 02:01:15.651926,Good,20603,7189,2156,True
34,27792,30,Groceries,358,2024-05-25 02:01:15.650927,Good,20961,6831,2049,True
34,27792,31,Entertainment,852,2024-05-26 02:01:15.650927,Bad,21813,5979,597,True
34,27792,32,Travel,450,2024-05-28 02:01:15.650927,Bad,22263,5529,221,True
34,27792,33,Groceries,1772,2024-06-02 02:01:15.650927,Good,1772,26020,7806,True
34,27792,34,Utilities,3108,2024-06-02 02:01:15.650927,Good,4880,22912,4582,True
34,27792,35,Groceries,5079,2024-06-08 02:01:15.650927,Good,9959,17833,5349,True
34,27792,36,Education,2055,2024-06-09 02:01:15.650927,Good,12014,15778,2366,True
34,27792,37,Groceries,3271,2024-06-12 02:01:15.650927,Good,15285,12507,3752,True
34,27792,38,Entertainment,1691,2024-06-13 02:01:15.650927,Bad,16976,10816,1081,True
34,27792,39,Travel,405,2024-06-15 02:01:15.651926,Good,17381,10411,416,True
34,27792,40,Health,1805,2024-06-16 02:01:15.650927,Bad,19186,8606,1721,True
34,27792,41,Health,651,2024-06-17 02:01:15.651926,Good,19837,7955,1591,True
34,27792,42,Mall,215,2024-06-19 02:01:15.651926,Good,20052,7740,387,True
34,27792,43,Mall,470,2024-06-20 02:01:15.650927,Bad,20522,7270,363,True
34,27792,44,Dining Out,11,2024-06-21 02:01:15.651926,Good,20533,7259,362,True
34,27792,45,Education,813,2024-06-22 02:01:15.650927,Good,21346,6446,966,True
34,27792,46,Health,447,2024-06-23 02:01:15.650927,Good,21793,5999,1199,True
34,27792,47,Education,626,2024-06-25 02:01:15.650927,Good,22419,5373,805,True
34,27792,48,Mall,205,2024-06-27 02:01:15.650927,Good,22624,5168,258,True
34,27792,49,Travel,499,2024-06-27 02:01:15.651926,Bad,23123,4669,186,True
34,27792,50,Entertainment,679,2024-06-29 02:01:15.650927,Bad,23802,3990,399,True
34,27792,51,Entertainment,1176,2024-07-02 02:01:15.650927,Good,1176,26616,2661,True
34,27792,52,Health,4590,2024-07-02 02:01:15.650927,Bad,5766,22026,4405,True
34,27792,53,Mall,376,2024-07-04 02:01:15.650927,Good,6142,21650,1082,True
34,27792,54,Dining Out,1135,2024-07-05 02:01:15.651926,Bad,7277,20515,1025,True
34,27792,55,Utilities,1525,2024-07-05 02:01:15.651926,Good,8802,18990,3798,True
34,27792,56,Entertainment,901,2024-07-06 02:01:15.651926,Good,9703,18089,1808,True
34,27792,57,Utilities,2023,2024-07-09 02:01:15.650927,Good,11726,16066,3213,True
34,27792,58,Travel,942,2024-07-12 02:01:15.650927,Bad,12668,15124,604,True
34,27792,59,Entertainment,989,2024-07-12 02:01:15.650927,Good,13657,14135,1413,True
34,27792,60,Groceries,2830,2024-07-12 02:01:15.651926,Good,16487,11305,3391,True
34,27792,61,Mall,701,2024-07-12 02:01:15.651926,Bad,17188,10604,530,True
34,27792,62,Health,1053,2024-07-12 02:01:15.651926,Good,18241,9551,1910,True
34,27792,63,Clothing,548,2024-07-13 02:01:15.651926,Bad,18789,9003,450,True
34,27792,64,Clothing,359,2024-07-15 02:01:15.651926,Good,19148,8644,432,True
34,27792,65,Education,1598,2024-07-17 02:01:15.651926,Bad,20746,7046,1056,True
34,27792,66,Travel,410,2024-07-18 02:01:15.651926,Bad,21156,6636,265,True
34,27792,67,Travel,303,2024-07-18 02:01:15.651926,Bad,21459,6333,253,True
34,27792,68,Health,1034,2024-07-19 02:01:15.651926,Good,22493,5299,1059,True
34,27792,69,Travel,110,2024-07-20 02:01:15.650927,Good,22603,5189,207,True
34,27792,70,Dining Out,703,2024-07-21 02:01:15.650927,Bad,23306,4486,224,True
34,27792,71,Groceries,105,2024-07-21 02:01:15.651926,Good,23411,4381,1314,True
34,27792,72,Entertainment,669,2024-07-22 02:01:15.651926,Bad,24080,3712,371,True
34,27792,73,Education,615,2024-07-23 02:01:15.650927,Bad,24695,3097,464,True
34,27792,74,Dining Out,270,2024-07-25 02:01:15.650927,Bad,24965,2827,141,True
34,27792,75,Health,90,2024-07-31 02:01:15.650927,Good,25055,2737,547,True
34,27792,76,Dining Out,48,2024-07-31 02:01:15.651926,Good,25103,2689,134,True
34,27792,77,Education,2662,2024-08-02 02:01:15.651926,Good,2662,25130,3769,True
34,27792,78,Health,1923,2024-08-03 02:01:15.650927,Good,4585,23207,4641,True
34,27792,79,Education,1490,2024-08-04 02:01:15.650927,Good,6075,21717,3257,True
34,27792,80,Health,2191,2024-08-05 02:01:15.651926,Good,8266,19526,3905,True
34,27792,81,Health,1223,2024-08-06 02:01:15.651926,Good,9489,18303,3660,True
34,27792,82,Groceries,1535,2024-08-06 02:01:15.651926,Good,11024,16768,5030,True
34,27792,83,Clothing,1115,2024-08-07 02:01:15.650927,Bad,12139,15653,782,True
34,27792,84,Dining Out,633,2024-08-07 02:01:15.651926,Good,12772,15020,751,True
34,27792,85,Groceries,327,2024-08-08 02:01:15.651926,Good,13099,14693,4407,True
34,27792,86,Education,1788,2024-08-10 02:01:15.650927,Good,14887,12905,1935,True
34,27792,87,Clothing,399,2024-08-10 02:01:15.651926,Good,15286,12506,625,True
34,27792,88,Clothing,906,2024-08-11 02:01:15.651926,Bad,16192,11600,580,True
34,27792,89,Entertainment,1610,2024-08-11 02:01:15.651926,Bad,17802,9990,999,True
34,27792,90,Travel,844,2024-08-12 02:01:15.651926,Bad,18646,9146,365,True
34,27792,91,Mall,362,2024-08-13 02:01:15.651926,Good,19008,8784,439,True
34,27792,92,Dining Out,815,2024-08-14 02:01:15.650927,Bad,19823,7969,398,True
34,27792,93,Utilities,758,2024-08-18 02:01:15.650927,Good,20581,7211,1442,True
34,27792,94,Clothing,305,2024-08-20 02:01:15.650927,Good,20886,6906,345,True
34,27792,95,Health,491,2024-08-20 02:01:15.651926,Good,21377,6415,1283,True
34,27792,96,Dining Out,529,2024-08-20 02:01:15.651926,Bad,21906,5886,294,True
34,27792,97,Education,479,2024-08-21 02:01:15.650927,Good,22385,5407,811,True
34,27792,98,Clothing,552,2024-08-26 02:01:15.650927,Bad,22937,4855,242,True
34,27792,99,Mall,429,2024-08-27 02:01:15.651926,Bad,23366,4426,221,True
34,27792,100,Groceries,164,2024-08-27 02:01:15.651926,Good,23530,4262,1278,True
34,27792,101,Utilities,990,2024-08-31 02:01:15.651926,Bad,24520,3272,654,True
34,27792,102,Health,3386,2024-09-05 02:01:15.651926,Good,3386,24406,4881,True
34,27792,103,Dining Out,496,2024-09-06 02:01:15.650927,Good,3882,23910,1195,True
34,27792,104,Travel,120,2024-09-08 02:01:15.650927,Good,4002,23790,951,True
34,27792,105,Health,2132,2024-09-09 02:01:15.650927,Good,6134,21658,4331,True
34,27792,106,Groceries,5859,2024-09-11 02:01:15.650927,Bad,11993,15799,4739,True
34,27792,107,Entertainment,258,2024-09-11 02:01:15.651926,Good,12251,15541,1554,True
34,27792,108,Utilities,1271,2024-09-12 02:01:15.651926,Good,13522,14270,2854,True
34,27792,109,Groceries,4581,2024-09-16 02:01:15.651926,Bad,18103,9689,2906,True
34,27792,110,Utilities,532,2024-09-17 02:01:15.651926,Good,18635,9157,1831,True
34,27792,111,Mall,466,2024-09-19 02:01:15.651926,Bad,19101,8691,434,True
34,27792,112,Travel,214,2024-09-20 02:01:15.650927,Good,19315,8477,339,True
34,27792,113,Clothing,387,2024-09-21 02:01:15.650927,Good,19702,8090,404,True
34,27792,114,Groceries,1570,2024-09-21 02:01:15.651926,Good,21272,6520,1956,True
34,27792,115,Health,916,2024-09-21 02:01:15.651926,Good,22188,5604,1120,True
34,27792,116,Clothing,129,2024-09-22 02:01:15.651926,Good,22317,5475,273,True
34,27792,117,Dining Out,677,2024-09-23 02:01:15.650927,Bad,22994,4798,239,True
34,27792,118,Utilities,282,2024-09-23 02:01:15.651926,Good,23276,4516,903,True
34,27792,119,Education,439,2024-09-24 02:01:15.651926,Good,23715,4077,611,True
34,27792,120,Utilities,1131,2024-09-26 02:01:15.651926,Bad,24846,2946,589,True
34,27792,121,Travel,294,2024-09-26 02:01:15.651926,Bad,25140,2652,106,True
34,27792,122,Groceries,319,2024-09-27 02:01:15.650927,Good,25459,2333,699,True
34,27792,123,Mall,295,2024-09-27 02:01:15.650927,Bad,25754,2038,101,True
34,27792,124,Mall,506,2024-09-28 02:01:15.650927,Bad,26260,1532,76,True
34,27792,125,Education,514,2024-10-01 02:01:15.651926,Good,514,27278,4091,True
34,27792,126,Travel,1393,2024-10-04 02:01:15.650927,Bad,1907,25885,1035,True
34,27792,127,Education,1216,2024-10-07 02:01:15.650927,Good,3123,24669,3700,True
34,27792,128,Groceries,3238,2024-10-07 02:01:15.650927,Good,6361,21431,6429,True
34,27792,129,Utilities,4035,2024-10-07 02:01:15.651926,Bad,10396,17396,3479,True
34,27792,130,Education,1328,2024-10-08 02:01:15.651926,Good,11724,16068,2410,True
35,24157,1,Education,1503,2024-04-12 02:01:15.651926,Good,1503,22654,3398,True
35,24157,2,Mall,114,2024-04-13 02:01:15.651926,Good,1617,22540,1127,True
35,24157,3,Mall,658,2024-04-15 02:01:15.651926,Good,2275,21882,1094,True
35,24157,4,Utilities,685,2024-04-16 02:01:15.651926,Good,2960,21197,4239,True
35,24157,5,Travel,180,2024-04-16 02:01:15.651926,Good,3140,21017,840,True
35,24157,6,Mall,265,2024-04-16 02:01:15.651926,Good,3405,20752,1037,True
35,24157,7,Entertainment,794,2024-04-17 02:01:15.651926,Good,4199,19958,1995,True
35,24157,8,Travel,1081,2024-04-19 02:01:15.651926,Bad,5280,18877,755,True
35,24157,9,Utilities,567,2024-04-19 02:01:15.651926,Good,5847,18310,3662,True
35,24157,10,Dining Out,1206,2024-04-21 02:01:15.651926,Bad,7053,17104,855,True
35,24157,11,Dining Out,986,2024-04-22 02:01:15.651926,Bad,8039,16118,805,True
35,24157,12,Dining Out,234,2024-04-26 02:01:15.651926,Good,8273,15884,794,True
35,24157,13,Education,1156,2024-04-29 02:01:15.651926,Good,9429,14728,2209,True
35,24157,14,Entertainment,1550,2024-04-30 02:01:15.651926,Bad,10979,13178,1317,True
35,24157,15,Travel,195,2024-05-01 02:01:15.651926,Good,195,23962,958,True
35,24157,16,Travel,1385,2024-05-04 02:01:15.651926,Bad,1580,22577,903,True
35,24157,17,Mall,577,2024-05-04 02:01:15.651926,Good,2157,22000,1100,True
35,24157,18,Groceries,6042,2024-05-04 02:01:15.651926,Bad,8199,15958,4787,True
35,24157,19,Travel,579,2024-05-05 02:01:15.651926,Good,8778,15379,615,True
35,24157,20,Travel,1093,2024-05-05 02:01:15.651926,Bad,9871,14286,571,True
35,24157,21,Mall,169,2024-05-06 02:01:15.651926,Good,10040,14117,705,True
35,24157,22,Dining Out,624,2024-05-06 02:01:15.651926,Good,10664,13493,674,True
35,24157,23,Entertainment,1388,2024-05-07 02:01:15.651926,Bad,12052,12105,1210,True
35,24157,24,Education,1924,2024-05-10 02:01:15.651926,Bad,13976,10181,1527,True
35,24157,25,Travel,737,2024-05-11 02:01:15.651926,Bad,14713,9444,377,True
35,24157,26,Dining Out,237,2024-05-12 02:01:15.651926,Good,14950,9207,460,True
35,24157,27,Entertainment,202,2024-05-13 02:01:15.651926,Good,15152,9005,900,True
35,24157,28,Clothing,568,2024-05-14 02:01:15.651926,Bad,15720,8437,421,True
35,24157,29,Mall,378,2024-05-14 02:01:15.651926,Good,16098,8059,402,True
35,24157,30,Mall,553,2024-05-15 02:01:15.651926,Bad,16651,7506,375,True
35,24157,31,Mall,647,2024-05-17 02:01:15.651926,Bad,17298,6859,342,True
35,24157,32,Utilities,138,2024-05-20 02:01:15.651926,Good,17436,6721,1344,True
35,24157,33,Groceries,1711,2024-05-21 02:01:15.651926,Bad,19147,5010,1503,True
35,24157,34,Utilities,579,2024-05-21 02:01:15.651926,Good,19726,4431,886,True
35,24157,35,Health,870,2024-05-21 02:01:15.651926,Bad,20596,3561,712,True
35,24157,36,Clothing,199,2024-05-22 02:01:15.651926,Bad,20795,3362,168,True
35,24157,37,Entertainment,250,2024-05-23 02:01:15.651926,Good,21045,3112,311,True
35,24157,38,Dining Out,501,2024-05-29 02:01:15.651926,Bad,21546,2611,130,True
35,24157,39,Utilities,635,2024-05-30 02:01:15.651926,Bad,22181,1976,395,True
35,24157,40,Clothing,101,2024-05-31 02:01:15.651926,Bad,22282,1875,93,True
35,24157,41,Travel,1218,2024-06-01 02:01:15.651926,Bad,1218,22939,917,True
35,24157,42,Dining Out,1058,2024-06-01 02:01:15.651926,Good,2276,21881,1094,True
35,24157,43,Clothing,778,2024-06-01 02:01:15.651926,Good,3054,21103,1055,True
35,24157,44,Mall,239,2024-06-01 02:01:15.651926,Good,3293,20864,1043,True
35,24157,45,Entertainment,1596,2024-06-03 02:01:15.651926,Good,4889,19268,1926,True
35,24157,46,Utilities,866,2024-06-05 02:01:15.651926,Good,5755,18402,3680,True
35,24157,47,Health,2242,2024-06-06 02:01:15.651926,Good,7997,16160,3232,True
35,24157,48,Health,3040,2024-06-06 02:01:15.651926,Bad,11037,13120,2624,True
35,24157,49,Education,150,2024-06-07 02:01:15.651926,Good,11187,12970,1945,True
35,24157,50,Dining Out,570,2024-06-07 02:01:15.651926,Good,11757,12400,620,True
35,24157,51,Travel,680,2024-06-08 02:01:15.651926,Bad,12437,11720,468,True
35,24157,52,Travel,899,2024-06-09 02:01:15.651926,Bad,13336,10821,432,True
35,24157,53,Groceries,1580,2024-06-10 02:01:15.651926,Good,14916,9241,2772,True
35,24157,54,Entertainment,285,2024-06-11 02:01:15.651926,Good,15201,8956,895,True
35,24157,55,Mall,327,2024-06-13 02:01:15.651926,Good,15528,8629,431,True
35,24157,56,Education,787,2024-06-14 02:01:15.651926,Good,16315,7842,1176,True
35,24157,57,Travel,198,2024-06-16 02:01:15.651926,Good,16513,7644,305,True
35,24157,58,Groceries,1700,2024-06-16 02:01:15.651926,Good,18213,5944,1783,True
35,24157,59,Dining Out,131,2024-06-17 02:01:15.651926,Good,18344,5813,290,True
35,24157,60,Clothing,74,2024-06-17 02:01:15.651926,Good,18418,5739,286,True
35,24157,61,Mall,73,2024-06-19 02:01:15.651926,Good,18491,5666,283,True
35,24157,62,Education,1162,2024-06-22 02:01:15.651926,Bad,19653,4504,675,True
35,24157,63,Travel,274,2024-06-26 02:01:15.651926,Bad,19927,4230,169,True
35,24157,64,Travel,236,2024-06-29 02:01:15.651926,Bad,20163,3994,159,True
35,24157,65,Education,948,2024-06-29 02:01:15.651926,Bad,21111,3046,456,True
35,24157,66,Utilities,548,2024-06-30 02:01:15.651926,Bad,21659,2498,499,True
